event_id,user_id,content_id,content_name,content_type,watch_duration_mins,total_duration_mins,completion_pct,device_type,subscription_tier,city,city_tier,event_timestamp,source
EVT_000180,U00487,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Basic,Chennai,Tier 1,2024-02-16 18:00:00,OTT_APP
EVT_000181,U00294,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Premium,Chennai,Tier 1,2024-02-26 08:00:00,OTT_APP
EVT_000182,U00014,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Annual,Chennai,Tier 1,2024-02-01 09:00:00,OTT_APP
EVT_000183,U00397,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Annual,Hyderabad,Tier 2,2024-01-16 14:00:00,OTT_APP
EVT_000184,U00103,C002,KBC Season 15,GameShow,60.0,60,100.0,Mobile,Basic,Chennai,Tier 1,2024-03-29 21:00:00,OTT_APP
EVT_000185,U00342,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Free,Bangalore,Tier 1,2024-01-12 16:00:00,OTT_APP
EVT_000186,U00407,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Basic,Chennai,Tier 1,2024-01-21 11:00:00,OTT_APP
EVT_000187,U00014,C001,Anupamaa S1,Series,45.0,45,100.0,Tablet,Premium,Delhi,Tier 1,2024-01-31 21:00:00,OTT_APP
EVT_000188,U00034,C004,Panchayat S3,Series,30.0,30,100.0,Tablet,Annual,Hyderabad,Tier 2,2024-01-17 08:00:00,OTT_APP
EVT_000189,U00065,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Free,Bangalore,Tier 1,2024-03-14 08:00:00,OTT_APP
EVT_000190,,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Basic,Hyderabad,Tier 2,2024-02-14 10:00:00,OTT_APP
EVT_000191,U00079,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Basic,Mumbai,Tier 1,2024-01-16 22:00:00,OTT_APP
EVT_000192,U00459,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Free,Delhi,Tier 1,2024-02-14 22:00:00,OTT_APP
EVT_000193,U00321,C003,IPL 2024 Final,Sports,52.5,210,25.0,Tablet,Free,Hyderabad,Tier 2,2024-02-05 10:00:00,OTT_APP
EVT_000194,U00088,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Free,Hyderabad,Tier 2,2024-03-15 10:00:00,OTT_APP
EVT_000195,U00393,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Free,Hyderabad,Tier 2,2024-02-03 12:00:00,OTT_APP
EVT_000196,,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Annual,Hyderabad,Tier 2,2024-02-07 15:00:00,OTT_APP
EVT_000197,U00213,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Annual,Mumbai,Tier 1,2024-01-21 20:00:00,OTT_APP
EVT_000198,U00376,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Annual,Delhi,Tier 1,2024-02-10 16:00:00,OTT_APP
EVT_000199,U00164,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-12 09:00:00,OTT_APP
EVT_000200,U00026,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Annual,Delhi,Tier 1,2024-01-19 09:00:00,OTT_APP
EVT_000201,U00098,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Annual,Delhi,Tier 1,2024-02-11 16:00:00,OTT_APP
EVT_000202,U00047,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Annual,Chennai,Tier 1,2024-03-04 06:00:00,OTT_APP
EVT_000203,U00145,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Annual,Chennai,Tier 1,2024-01-07 07:00:00,OTT_APP
EVT_000204,U00452,C003,IPL 2024 Final,Sports,157.5,210,75.0,Tablet,Premium,Mumbai,Tier 1,2024-02-25 10:00:00,OTT_APP
EVT_000205,U00100,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Premium,Bangalore,Tier 1,2024-01-07 23:00:00,OTT_APP
EVT_000206,U00423,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Basic,Bangalore,Tier 1,2024-03-11 14:00:00,OTT_APP
EVT_000207,U00387,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Basic,Chennai,Tier 1,2024-03-12 17:00:00,OTT_APP
EVT_000208,U00020,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Premium,Hyderabad,Tier 2,2024-01-06 07:00:00,OTT_APP
EVT_000209,U00072,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Premium,Delhi,Tier 1,2024-03-18 22:00:00,OTT_APP
EVT_000210,U00260,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Premium,Hyderabad,Tier 2,2024-02-08 16:00:00,OTT_APP
EVT_000211,U00214,C004,Panchayat S3,Series,30.0,30,100.0,Tablet,Free,Chennai,Tier 1,2024-02-12 09:00:00,OTT_APP
EVT_000212,U00370,C005,Mirzapur S3,Thriller,27.5,55,50.0,Mobile,Annual,Hyderabad,Tier 2,2024-03-14 13:00:00,OTT_APP
EVT_000213,U00421,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Free,Hyderabad,Tier 2,2024-02-18 10:00:00,OTT_APP
EVT_000214,U00226,C005,Mirzapur S3,Thriller,55.0,55,100.0,Tablet,Annual,Mumbai,Tier 1,2024-01-25 06:00:00,OTT_APP
EVT_000215,U00397,C002,KBC Season 15,GameShow,30.0,60,50.0,Laptop,Free,Delhi,Tier 1,2024-02-22 22:00:00,OTT_APP
EVT_000216,U00270,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Premium,Hyderabad,Tier 2,2024-02-11 21:00:00,OTT_APP
EVT_000217,U00182,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Annual,Hyderabad,Tier 2,2024-02-13 23:00:00,OTT_APP
EVT_000218,U00116,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Premium,Chennai,Tier 1,2024-03-12 15:00:00,OTT_APP
EVT_000219,,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Premium,Bangalore,Tier 1,2024-02-10 21:00:00,OTT_APP
EVT_000220,U00420,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Basic,Hyderabad,Tier 2,2024-02-18 18:00:00,OTT_APP
EVT_000221,U00336,C003,IPL 2024 Final,Sports,52.5,210,25.0,Tablet,Annual,Mumbai,Tier 1,2024-02-14 20:00:00,OTT_APP
EVT_000222,U00357,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Basic,Hyderabad,Tier 2,2024-02-04 23:00:00,OTT_APP
EVT_000223,U00026,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Basic,Hyderabad,Tier 2,2024-01-31 13:00:00,OTT_APP
EVT_000224,U00349,C001,Anupamaa S1,Series,11.2,45,25.0,Smart TV,Free,Chennai,Tier 1,2024-03-01 09:00:00,OTT_APP
EVT_000225,U00245,C005,Mirzapur S3,Thriller,55.0,55,100.0,Smart TV,Premium,Delhi,Tier 1,2024-02-22 21:00:00,OTT_APP
EVT_000226,U00274,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Basic,Mumbai,Tier 1,2024-01-12 13:00:00,OTT_APP
EVT_000227,U00404,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Basic,Delhi,Tier 1,2024-01-05 18:00:00,OTT_APP
EVT_000228,U00476,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Premium,Mumbai,Tier 1,2024-02-08 09:00:00,OTT_APP
EVT_000229,U00456,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Annual,Hyderabad,Tier 2,2024-03-08 21:00:00,OTT_APP
EVT_000230,U00375,C003,IPL 2024 Final,Sports,52.5,210,25.0,Laptop,Premium,Mumbai,Tier 1,2024-02-12 11:00:00,OTT_APP
EVT_000231,U00090,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Annual,Chennai,Tier 1,2024-02-07 12:00:00,OTT_APP
EVT_000232,U00095,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Annual,Bangalore,Tier 1,2024-03-26 09:00:00,OTT_APP
EVT_000233,U00121,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Premium,Mumbai,Tier 1,2024-02-03 18:00:00,OTT_APP
EVT_000234,U00335,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Basic,Hyderabad,Tier 2,2024-01-02 14:00:00,OTT_APP
EVT_000235,U00208,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Free,Bangalore,Tier 1,2024-02-09 11:00:00,OTT_APP
EVT_000236,,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Annual,Delhi,Tier 1,2024-01-29 10:00:00,OTT_APP
EVT_000237,U00411,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Basic,Hyderabad,Tier 2,2024-03-01 23:00:00,OTT_APP
EVT_000238,U00271,C005,Mirzapur S3,Thriller,55.0,55,100.0,Tablet,Free,Mumbai,Tier 1,2024-03-08 20:00:00,OTT_APP
EVT_000239,U00294,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Basic,Hyderabad,Tier 2,2024-03-05 12:00:00,OTT_APP
EVT_000240,U00368,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Free,Bangalore,Tier 1,2024-01-15 12:00:00,OTT_APP
EVT_000241,U00263,C005,Mirzapur S3,Thriller,27.5,55,50.0,Laptop,Annual,Mumbai,Tier 1,2024-02-28 10:00:00,OTT_APP
EVT_000242,U00371,C005,Mirzapur S3,Thriller,13.8,55,25.0,Mobile,Annual,Bangalore,Tier 1,2024-03-27 15:00:00,OTT_APP
EVT_000243,U00024,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Premium,Delhi,Tier 1,2024-03-15 08:00:00,OTT_APP
EVT_000244,,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Annual,Mumbai,Tier 1,2024-01-09 21:00:00,OTT_APP
EVT_000245,U00230,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Annual,Bangalore,Tier 1,2024-02-17 18:00:00,OTT_APP
EVT_000246,U00061,C001,Anupamaa S1,Series,33.8,45,75.0,Smart TV,Annual,Hyderabad,Tier 2,2024-01-18 17:00:00,OTT_APP
EVT_000247,U00153,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Annual,Delhi,Tier 1,2024-01-01 06:00:00,OTT_APP
EVT_000248,,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Premium,Delhi,Tier 1,2024-02-01 20:00:00,OTT_APP
EVT_000249,U00315,C002,KBC Season 15,GameShow,60.0,60,100.0,Mobile,Basic,Mumbai,Tier 1,2024-01-05 19:00:00,OTT_APP
EVT_000250,U00307,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Basic,Hyderabad,Tier 2,2024-01-05 20:00:00,OTT_APP
EVT_000251,U00387,C001,Anupamaa S1,Series,22.5,45,50.0,Mobile,Basic,Delhi,Tier 1,2024-03-10 12:00:00,OTT_APP
EVT_000252,U00296,C005,Mirzapur S3,Thriller,55.0,55,100.0,Tablet,Basic,Delhi,Tier 1,2024-03-14 16:00:00,OTT_APP
EVT_000253,U00154,C003,IPL 2024 Final,Sports,210.0,210,100.0,Tablet,Free,Hyderabad,Tier 2,2024-01-29 19:00:00,OTT_APP
EVT_000254,U00285,C005,Mirzapur S3,Thriller,55.0,55,100.0,Laptop,Free,Delhi,Tier 1,2024-03-21 19:00:00,OTT_APP
EVT_000255,U00357,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Annual,Bangalore,Tier 1,2024-03-08 16:00:00,OTT_APP
EVT_000256,U00124,C002,KBC Season 15,GameShow,30.0,60,50.0,Smart TV,Premium,Delhi,Tier 1,2024-03-09 21:00:00,OTT_APP
EVT_000257,U00496,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Basic,Mumbai,Tier 1,2024-03-12 19:00:00,OTT_APP
EVT_000258,U00473,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Premium,Delhi,Tier 1,2024-02-12 08:00:00,OTT_APP
EVT_000259,U00194,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Free,Delhi,Tier 1,2024-01-07 14:00:00,OTT_APP
EVT_000260,U00112,C002,KBC Season 15,GameShow,60.0,60,100.0,Laptop,Basic,Hyderabad,Tier 2,2024-03-26 23:00:00,OTT_APP
EVT_000261,U00493,C003,IPL 2024 Final,Sports,105.0,210,50.0,Mobile,Annual,Mumbai,Tier 1,2024-01-28 12:00:00,OTT_APP
EVT_000262,U00283,C002,KBC Season 15,GameShow,45.0,60,75.0,Tablet,Premium,Delhi,Tier 1,2024-02-20 13:00:00,OTT_APP
EVT_000263,U00185,C004,Panchayat S3,Series,15.0,30,50.0,Laptop,Annual,Chennai,Tier 1,2024-02-09 14:00:00,OTT_APP
EVT_000264,,C001,Anupamaa S1,Series,45.0,45,100.0,Tablet,Annual,Bangalore,Tier 1,2024-02-10 12:00:00,OTT_APP
EVT_000265,U00134,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Premium,Delhi,Tier 1,2024-01-19 06:00:00,OTT_APP
EVT_000266,U00256,C002,KBC Season 15,GameShow,15.0,60,25.0,Tablet,Premium,Delhi,Tier 1,2024-02-18 13:00:00,OTT_APP
EVT_000267,U00376,C004,Panchayat S3,Series,30.0,30,100.0,Tablet,Basic,Bangalore,Tier 1,2024-02-28 11:00:00,OTT_APP
EVT_000268,U00329,C002,KBC Season 15,GameShow,45.0,60,75.0,Mobile,Free,Bangalore,Tier 1,2024-01-24 23:00:00,OTT_APP
EVT_000269,U00071,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Free,Mumbai,Tier 1,2024-01-01 19:00:00,OTT_APP
EVT_000270,U00031,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Annual,Hyderabad,Tier 2,2024-02-28 17:00:00,OTT_APP
EVT_000271,U00009,C001,Anupamaa S1,Series,11.2,45,25.0,Tablet,Premium,Hyderabad,Tier 2,2024-02-22 06:00:00,OTT_APP
EVT_000272,U00471,C001,Anupamaa S1,Series,33.8,45,75.0,Mobile,Basic,Bangalore,Tier 1,2024-01-23 09:00:00,OTT_APP
EVT_000273,U00137,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Free,Hyderabad,Tier 2,2024-02-02 17:00:00,OTT_APP
EVT_000274,U00357,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Premium,Bangalore,Tier 1,2024-03-13 13:00:00,OTT_APP
EVT_000275,U00195,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Annual,Mumbai,Tier 1,2024-01-12 18:00:00,OTT_APP
EVT_000276,U00433,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Premium,Delhi,Tier 1,2024-01-11 21:00:00,OTT_APP
EVT_000277,U00118,C005,Mirzapur S3,Thriller,55.0,55,100.0,Smart TV,Annual,Mumbai,Tier 1,2024-03-08 07:00:00,OTT_APP
EVT_000278,U00461,C003,IPL 2024 Final,Sports,52.5,210,25.0,Mobile,Basic,Mumbai,Tier 1,2024-03-28 14:00:00,OTT_APP
EVT_000279,,C003,IPL 2024 Final,Sports,52.5,210,25.0,Laptop,Free,Delhi,Tier 1,2024-03-16 10:00:00,OTT_APP
EVT_000280,U00347,C003,IPL 2024 Final,Sports,52.5,210,25.0,Tablet,Annual,Delhi,Tier 1,2024-03-13 18:00:00,OTT_APP
EVT_000281,U00028,C002,KBC Season 15,GameShow,60.0,60,100.0,Mobile,Annual,Mumbai,Tier 1,2024-03-05 17:00:00,OTT_APP
EVT_000282,U00497,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Free,Chennai,Tier 1,2024-03-18 18:00:00,OTT_APP
EVT_000283,U00183,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Annual,Bangalore,Tier 1,2024-03-03 13:00:00,OTT_APP
EVT_000284,U00409,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Free,Bangalore,Tier 1,2024-01-11 15:00:00,OTT_APP
EVT_000285,U00379,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Premium,Bangalore,Tier 1,2024-03-22 10:00:00,OTT_APP
EVT_000286,U00185,C003,IPL 2024 Final,Sports,52.5,210,25.0,Tablet,Free,Mumbai,Tier 1,2024-02-09 20:00:00,OTT_APP
EVT_000287,U00285,C002,KBC Season 15,GameShow,15.0,60,25.0,Laptop,Free,Bangalore,Tier 1,2024-02-27 23:00:00,OTT_APP
EVT_000288,U00443,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Free,Hyderabad,Tier 2,2024-01-12 16:00:00,OTT_APP
EVT_000289,U00293,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Annual,Mumbai,Tier 1,2024-03-12 13:00:00,OTT_APP
EVT_000290,U00075,C002,KBC Season 15,GameShow,15.0,60,25.0,Mobile,Basic,Chennai,Tier 1,2024-02-04 21:00:00,OTT_APP
EVT_000291,U00185,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Basic,Chennai,Tier 1,2024-03-02 08:00:00,OTT_APP
EVT_000292,U00070,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Free,Delhi,Tier 1,2024-02-28 09:00:00,OTT_APP
EVT_000293,U00226,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Annual,Hyderabad,Tier 2,2024-02-18 16:00:00,OTT_APP
EVT_000294,U00246,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Basic,Chennai,Tier 1,2024-03-18 12:00:00,OTT_APP
EVT_000295,U00496,C004,Panchayat S3,Series,30.0,30,100.0,Smart TV,Premium,Chennai,Tier 1,2024-03-29 21:00:00,OTT_APP
EVT_000296,U00478,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Basic,Bangalore,Tier 1,2024-02-16 09:00:00,OTT_APP
EVT_000297,U00225,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Free,Bangalore,Tier 1,2024-03-31 12:00:00,OTT_APP
EVT_000298,U00124,C004,Panchayat S3,Series,22.5,30,75.0,Tablet,Basic,Delhi,Tier 1,2024-03-22 15:00:00,OTT_APP
EVT_000299,U00299,C004,Panchayat S3,Series,30.0,30,100.0,Laptop,Annual,Mumbai,Tier 1,2024-02-27 21:00:00,OTT_APP
EVT_000300,U00305,C005,Mirzapur S3,Thriller,13.8,55,25.0,Mobile,Free,Chennai,Tier 1,2024-03-30 23:00:00,OTT_APP
EVT_000301,U00289,C002,KBC Season 15,GameShow,45.0,60,75.0,Laptop,Premium,Chennai,Tier 1,2024-01-22 07:00:00,OTT_APP
EVT_000302,U00262,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Annual,Mumbai,Tier 1,2024-02-03 13:00:00,OTT_APP
EVT_000303,U00078,C003,IPL 2024 Final,Sports,105.0,210,50.0,Tablet,Free,Hyderabad,Tier 2,2024-03-29 22:00:00,OTT_APP
EVT_000304,U00426,C004,Panchayat S3,Series,7.5,30,25.0,Smart TV,Premium,Bangalore,Tier 1,2024-01-11 09:00:00,OTT_APP
EVT_000305,U00179,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Free,Delhi,Tier 1,2024-03-07 21:00:00,OTT_APP
EVT_000306,U00154,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Free,Bangalore,Tier 1,2024-02-10 08:00:00,OTT_APP
EVT_000307,,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Basic,Mumbai,Tier 1,2024-03-27 11:00:00,OTT_APP
EVT_000308,U00119,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Basic,Hyderabad,Tier 2,2024-02-24 20:00:00,OTT_APP
EVT_000309,,C002,KBC Season 15,GameShow,45.0,60,75.0,Smart TV,Annual,Bangalore,Tier 1,2024-02-20 06:00:00,OTT_APP
EVT_000310,U00106,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Free,Mumbai,Tier 1,2024-03-31 12:00:00,OTT_APP
EVT_000311,U00167,C005,Mirzapur S3,Thriller,13.8,55,25.0,Smart TV,Annual,Hyderabad,Tier 2,2024-01-24 17:00:00,OTT_APP
EVT_000312,U00306,C001,Anupamaa S1,Series,22.5,45,50.0,Laptop,Annual,Bangalore,Tier 1,2024-03-08 16:00:00,OTT_APP
EVT_000313,U00417,C005,Mirzapur S3,Thriller,13.8,55,25.0,Tablet,Free,Chennai,Tier 1,2024-02-28 11:00:00,OTT_APP
EVT_000314,U00094,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Basic,Delhi,Tier 1,2024-02-09 09:00:00,OTT_APP
EVT_000315,U00217,C005,Mirzapur S3,Thriller,27.5,55,50.0,Smart TV,Annual,Hyderabad,Tier 2,2024-01-18 18:00:00,OTT_APP
EVT_000316,U00251,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Basic,Delhi,Tier 1,2024-03-12 11:00:00,OTT_APP
EVT_000317,U00444,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Free,Bangalore,Tier 1,2024-03-20 07:00:00,OTT_APP
EVT_000318,U00335,C004,Panchayat S3,Series,7.5,30,25.0,Laptop,Annual,Bangalore,Tier 1,2024-03-12 22:00:00,OTT_APP
EVT_000319,,C004,Panchayat S3,Series,15.0,30,50.0,Mobile,Basic,Bangalore,Tier 1,2024-03-03 11:00:00,OTT_APP
EVT_000320,U00087,C003,IPL 2024 Final,Sports,52.5,210,25.0,Laptop,Annual,Delhi,Tier 1,2024-03-09 15:00:00,OTT_APP
EVT_000321,U00397,C005,Mirzapur S3,Thriller,41.2,55,75.0,Tablet,Free,Hyderabad,Tier 2,2024-01-15 14:00:00,OTT_APP
EVT_000322,U00153,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Annual,Bangalore,Tier 1,2024-01-14 13:00:00,OTT_APP
EVT_000323,U00398,C003,IPL 2024 Final,Sports,105.0,210,50.0,Smart TV,Basic,Mumbai,Tier 1,2024-02-26 09:00:00,OTT_APP
EVT_000324,U00085,C005,Mirzapur S3,Thriller,41.2,55,75.0,Smart TV,Basic,Hyderabad,Tier 2,2024-03-21 19:00:00,OTT_APP
EVT_000325,U00144,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Premium,Hyderabad,Tier 2,2024-02-14 23:00:00,OTT_APP
EVT_000326,U00070,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Free,Chennai,Tier 1,2024-03-06 09:00:00,OTT_APP
EVT_000327,U00128,C003,IPL 2024 Final,Sports,210.0,210,100.0,Smart TV,Premium,Delhi,Tier 1,2024-03-30 10:00:00,OTT_APP
EVT_000328,U00296,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Annual,Bangalore,Tier 1,2024-03-03 10:00:00,OTT_APP
EVT_000329,U00384,C004,Panchayat S3,Series,15.0,30,50.0,Tablet,Premium,Mumbai,Tier 1,2024-02-21 22:00:00,OTT_APP
EVT_000330,U00445,C004,Panchayat S3,Series,30.0,30,100.0,Mobile,Annual,Chennai,Tier 1,2024-03-15 06:00:00,OTT_APP
EVT_000331,U00496,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Basic,Hyderabad,Tier 2,2024-02-20 12:00:00,OTT_APP
EVT_000332,U00296,C004,Panchayat S3,Series,15.0,30,50.0,Smart TV,Annual,Chennai,Tier 1,2024-02-13 23:00:00,OTT_APP
EVT_000333,U00321,C003,IPL 2024 Final,Sports,210.0,210,100.0,Laptop,Free,Mumbai,Tier 1,2024-01-06 09:00:00,OTT_APP
EVT_000334,U00001,C001,Anupamaa S1,Series,45.0,45,100.0,Laptop,Basic,Delhi,Tier 1,2024-02-26 20:00:00,OTT_APP
EVT_000335,U00048,C002,KBC Season 15,GameShow,60.0,60,100.0,Tablet,Premium,Chennai,Tier 1,2024-01-21 14:00:00,OTT_APP
EVT_000336,U00321,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Basic,Delhi,Tier 1,2024-01-07 18:00:00,OTT_APP
EVT_000337,U00245,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Basic,Mumbai,Tier 1,2024-01-01 12:00:00,OTT_APP
EVT_000338,,C005,Mirzapur S3,Thriller,27.5,55,50.0,Tablet,Free,Bangalore,Tier 1,2024-01-02 06:00:00,OTT_APP
EVT_000339,U00197,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Free,Bangalore,Tier 1,2024-01-10 13:00:00,OTT_APP
EVT_000340,U00397,C001,Anupamaa S1,Series,22.5,45,50.0,Smart TV,Basic,Chennai,Tier 1,2024-01-18 18:00:00,OTT_APP
EVT_000341,U00226,C001,Anupamaa S1,Series,33.8,45,75.0,Tablet,Basic,Mumbai,Tier 1,2024-03-19 11:00:00,OTT_APP
EVT_000342,U00441,C002,KBC Season 15,GameShow,60.0,60,100.0,Smart TV,Free,Hyderabad,Tier 2,2024-03-28 20:00:00,OTT_APP
EVT_000343,U00180,C001,Anupamaa S1,Series,11.2,45,25.0,Laptop,Premium,Mumbai,Tier 1,2024-03-16 18:00:00,OTT_APP
EVT_000344,,C002,KBC Season 15,GameShow,30.0,60,50.0,Tablet,Free,Mumbai,Tier 1,2024-02-01 23:00:00,OTT_APP
EVT_000345,U00383,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Premium,Hyderabad,Tier 2,2024-03-06 12:00:00,OTT_APP
EVT_000346,U00058,C001,Anupamaa S1,Series,45.0,45,100.0,Smart TV,Annual,Delhi,Tier 1,2024-03-04 18:00:00,OTT_APP
EVT_000347,U00068,C005,Mirzapur S3,Thriller,13.8,55,25.0,Laptop,Annual,Mumbai,Tier 1,2024-02-16 16:00:00,OTT_APP
EVT_000348,U00009,C003,IPL 2024 Final,Sports,157.5,210,75.0,Mobile,Free,Delhi,Tier 1,2024-03-01 08:00:00,OTT_APP
EVT_000349,U00147,C003,IPL 2024 Final,Sports,105.0,210,50.0,Laptop,Annual,Mumbai,Tier 1,2024-02-20 22:00:00,OTT_APP
EVT_000350,U00143,C004,Panchayat S3,Series,7.5,30,25.0,Mobile,Premium,Hyderabad,Tier 2,2024-03-09 10:00:00,OTT_APP
EVT_000351,U00168,C001,Anupamaa S1,Series,33.8,45,75.0,Laptop,Free,Delhi,Tier 1,2024-01-20 23:00:00,OTT_APP
EVT_000352,U00045,C003,IPL 2024 Final,Sports,157.5,210,75.0,Laptop,Free,Delhi,Tier 1,2024-01-08 13:00:00,OTT_APP
EVT_000353,U00062,C004,Panchayat S3,Series,22.5,30,75.0,Mobile,Basic,Mumbai,Tier 1,2024-02-09 11:00:00,OTT_APP
EVT_000354,,C001,Anupamaa S1,Series,11.2,45,25.0,Tablet,Basic,Chennai,Tier 1,2024-03-07 22:00:00,OTT_APP
EVT_000355,U00172,C003,IPL 2024 Final,Sports,52.5,210,25.0,Laptop,Premium,Chennai,Tier 1,2024-01-16 06:00:00,OTT_APP
EVT_000356,U00255,C005,Mirzapur S3,Thriller,110.0,55,25.0,Laptop,Premium,Hyderabad,Tier 2,2024-03-21 08:00:00,OTT_APP
EVT_000357,U00081,C001,Anupamaa S1,Series,22.5,45,50.0,Tablet,Free,Hyderabad,Tier 2,2024-01-22 17:00:00,OTT_APP
EVT_000358,U00002,C005,Mirzapur S3,Thriller,41.2,55,75.0,Mobile,Free,Mumbai,Tier 1,2024-01-30 22:00:00,OTT_APP
